Rooms,Footage,Rent,address,title,description,street,city,canton
2.5,47,1600,"66, route de Bellegarde, 1284 Chancy, GE",«Appartement de 2.5 pièces à Chancy»,,66,route de Bellegarde,"1284 Chancy, GE"
4.0,61,2000,"Avenue de Louis-Casaï 37, 1220 Les Avanchets, GE",«Votre prochain logement en face de Balexert !»,,Avenue de Louis-Casaï 37,1220 Les Avanchets,GE
6.0,130,4500,"A Vésenaz, 1222 Vésenaz, GE",«Villa mitoyenne avec terrasse et jardin.»,,A Vésenaz,1222 Vésenaz,GE
8.0,155,6790,"Rue Jean Calvin 4, 1204 Genève, GE",«.»,,Rue Jean Calvin 4,1204 Genève,GE
10.0,275,7500,"16, chemin des Rasses, 1255 Veyrier, GE",«Belle maison individuelle»,,16,chemin des Rasses,"1255 Veyrier, GE"
10.0,367,13050,"Rue Jean-Sénebier 18, 1205 Genève, GE","«Appartement de prestige dans le quartier des Bastions, 5 chambres»","Ce somptueux appartement de 10 pièces d'environ 367 m² est localisé dans un magnifique immeuble du XIXe siècle, idéalement situé au centre-ville de Genève, dans le quartier des Bastions. Il offre une situation centrale, proche de toutes commodités (transports publics, restaurants, commerces) et à deux pas du Parc des Bastions.Dans un bel immeuble d'époque, cet appartement présente de belles hauteurs sous plafond,moulures, parquet ancien en bois massif de qualité supérieure, cheminées décoratives ou encore doubles vitrages. Il a été entièrement",Rue Jean-Sénebier 18,1205 Genève,GE
4.0,74,2970,"Rue Vignier 5, 1205 Genève, GE",«Magnifique appartement 4 pièces quartier plainpalais»,"Lappartement se se trouve au 4ème étage et se compose comme suit : 2 chambres dont une très grande Cuisine Grand salon Salle de bain avec baignoire et WC Couloir avec armoire encastrée CaveLogement loué non meubléLe lien pour la visite virtuelle : https://my.matterport.com/show/?m=t4xiS3eiJN6Visite groupée, Rue Vignier 5 (RDV devant l'immeuble), et ce, les: mercredi 5 avril 2023 à 11.30 et le mercredi 12 avril 2023 à 11h30Postulation possible sur le site: https://www.mywincasa.ch/fr/candidate/entryRéférence: 07101.01.1402",Rue Vignier 5,1205 Genève,GE
5.0,78,2445,"Chemin de Poussy 4 A, 1214 Vernier, GE",«Habitez à Vernier dans un logement lumineux_Bail à terme fixe au 30.11.2023»,"En bon état général, nous vous proposons la location de cet appartement familial au bénéfice des qualités suivantes:  - Un hall d'entrée avec parquet- Un salon avec parquet au sol et donnant accès à un balcon- Une cuisine agencée- Trois chambres avec parquet- Une salle de bains avec WC Bail à terme fixe jusqu'au 30.11.2023 NON RENOUVELABLE.Au besoin, une place de parc extérieure au loyer mensuel de CHF 80.00 peut être louée. L'immeuble est situé à proximité immédiate des transports publics (lignes n°6, 19, 23, 28, 53 et 57) et du centre commerc",Chemin de Poussy 4 A,1214 Vernier,GE
9.0,245,18000,"1205 Genève, GE",«Appartement luxueux avec cachet au coeur de Genève»,,,1205 Genève,GE
4.5,76,2602,"Rue de Lyon 8, 1201 Genève, GE",«A saisir ! Superbe logement proche de la gare Cornavin !»,"Idéalement situé proche des commerces, des transports et des écoles cet appartement est idéal pour une famille, il saura vous combler par son charme et sa situation. Il se compose comme suit :Un hall d'entréeUn séjour lumineuxUne cuisine agencée et équipéeDeux belles chambresUne salle de bainsUne salle de doucheDisponible de suite ou à convenir.La réfection des parquets ainsi que des peintures et le remplacement du lave-vaisselle seront effectués avant votre entrée.Avons-nous éveillé votre intérêt ? Dans ce cas, n'hésitez pas à prendre contact",Rue de Lyon 8,1201 Genève,GE
1.0,25,1750,"Rue Saint-Joseph 42, 1227 Carouge GE, GE",«Un charmant studio à Carouge»,,Rue Saint-Joseph 42,1227 Carouge GE,GE
2.5,50,1600,"68, route de Bellegarde, 1284 Chancy, GE",«Appartement de 2.5 pièces à Chancy comportant 1 chambre (Bellegarde 66-68)»,,68,route de Bellegarde,"1284 Chancy, GE"
6.0,95,2845,"Chemin de l'Echarpine 10, 1214 Vernier, GE",«Vivre en famille à Vernier. Bail à terme fixe au 30.11.2023»,"Dans un secteur résidentiel, nous louons cet appartement au bénéfice des qualités suivantes: - Un hall d'entrée - Un salon avec parquet au sol et permettant l'accès à une terrasse- Une cuisine agencée- Quatre chambres - Une salle de bains avec WC séparéBail à terme fixe jusqu'au 30.11.2023 NON RENOUVELABLEAu besoin, une place de parc extérieure au loyer mensuel de CHF 80.00 peut être louée. L'immeuble est situé à proximité immédiate des transports publics (lignes n°6, 19, 23, 28, 53 et 57) et du centre commercial Balexert. Avons-nous attiré vot",Chemin de l'Echarpine 10,1214 Vernier,GE
1.5,40,2390,"route de Florissant 86 C, 1206 Genève, GE",«Logement meublé de 40 m2 avec jardin au coeur de Champel»,,route de Florissant 86 C,1206 Genève,GE
3.5,100,4500,"Rue de la Cloche 6, 1201 Genève, GE",«Magnifique appartement de deux chambres dans un immeuble de standing»,,Rue de la Cloche 6,1201 Genève,GE
2.0,50,2750,"Rue de Zurich 6, 1201 Genève, GE",«Ravissant studio aux Pâquis proche du jet d'eau»,,Rue de Zurich 6,1201 Genève,GE
1.0,33,2750,"Rue de Lausanne 47 bis, 1201 Genève, GE","«RÉSIDENCE MEUBLÉE DE STANDING ""PETITE COUR"" STUDIOS AVEC SERVICES HÔTELIERS - ETHNO»","La résidence « PETITE COUR » prend place dans un immeuble neuf situé sur la Rive droite de Genève, à deux pas du lac Léman, de la gare Cornavin et à seulement 10 minutes de l'aéroport International de Genève en transports publics.Son emplacement stratégique vous fera profiter d'un environnement urbain et de l'ensemble des commodités du centre-ville.« PETITE COUR » vous propose d'élégants appartements entièrement équipés et décorés avec goût, dans un style moderne alliant confort et technologie. La Résidence offre des espaces idéalement pensés a",Rue de Lausanne 47 bis,1201 Genève,GE
1.0,31,2500,"Rue de Lausanne 47 bis, 1201 Genève, GE","«RÉSIDENCE MEUBLÉE DE STANDING ""PETITE COUR"" STUDIOS AVEC SERVICES HÔTELIERS - AUBERGINE»","La résidence « PETITE COUR » prend place dans un immeuble neuf situé sur la Rive droite de Genève, à deux pas du lac Léman, de la gare Cornavin et à seulement 10 minutes de l'aéroport International de Genève en transports publics.Son emplacement stratégique vous fera profiter d'un environnement urbain et de l'ensemble des commodités du centre-ville.« PETITE COUR » vous propose d'élégants appartements entièrement équipés et décorés avec goût, dans un style moderne alliant confort et technologie. La Résidence offre des espaces idéalement pensés a",Rue de Lausanne 47 bis,1201 Genève,GE
10.0,400,30000,"1247 Anières, GE",«Propriété Moderne Accès au Lac»,,,1247 Anières,GE
5.0,100,3100,"Route de Saint-Georges, 1213 Petit-Lancy, GE",«Jolie appartement de 5 pièces traversant se situant au Petit Lancy»,,Route de Saint-Georges,1213 Petit-Lancy,GE
4.0,100,3145,"1223 Cologny, GE",«Appartement familiale à louer à la planta»,,,1223 Cologny,GE
3.0,55,1900,"Rue Chabrey, 1202 Genève, GE","«Appartement,3,55»",,Rue Chabrey,1202 Genève,GE
3.5,63,1960,"1205 Genève, GE","«Appartement de 3,5 pièces à Plainpalais.»",,,1205 Genève,GE
2.0,44,1860,"Rue de la Tour-de-Boël, 1204 Genève, GE","«Appartement,2,44»",,Rue de la Tour-de-Boël,1204 Genève,GE
6.0,142,7200,"1247 Anières, GE",«Villa neuve avec vue lac»,,,1247 Anières,GE
1.5,47,2010,"Route de Malagnou 34, 1208 Genève, GE",«Spacieux studio meublé au 5ème étage»,,Route de Malagnou 34,1208 Genève,GE
3.5,67,1593,"Rue Edouard-Vallet 6, 1232 Confignon, GE",«Charmant appartement subventionné avec jardin dans la commune de Confignon»,,Rue Edouard-Vallet 6,1232 Confignon,GE
7.0,170,3570,"Rue du Faubourg 27, 1286 Soral, GE",«Grand appartement en duplex de 7 pièces en campagne genevoise»,,Rue du Faubourg 27,1286 Soral,GE
5.5,94,4200,"1208 Genève, GE",«Bel appartement traversant au coeur de Malagnou»,,,1208 Genève,GE
5.0,100,3723,"1205 Genève, GE",«Appartement de 5 pièces à Plainpalais»,,,1205 Genève,GE
4.0,85,2660,"1217 Meyrin, GE","«PRIX AVANTAGEUX, LUMINEUX, AU DERNIER ÉTAGE»",,,1217 Meyrin,GE
2.0,35,2750,"Rue Goetz-Monin 24, 1205 Genève, GE",«Studios comfort meublés - Genève (Plainpalais)»,,Rue Goetz-Monin 24,1205 Genève,GE
4.5,74,2240,"Rue du Vieux-Bureau 98, 1217 Meyrin, GE",«Votre prochain logement à Meyrin village»,,Rue du Vieux-Bureau 98,1217 Meyrin,GE
10.0,300,13500,"1224 Chêne-Bougeries, GE",«Exclusivité - Villa individuelle 5 chambres - 3 salles de bain - Piscine - Proch»,"PROGRIMM SA vous présente en exclusivité une superbe villa individuelle à louer.De style classique, la villa s'organise de plain pied.Composée de 10 pièces / 5 chambres / 3 salles de bain, cette villa permet d'accueillir une grande famille.2 salons et une spacieuse cuisine complètent cette villa.Un garage fermé existe en annexe.La villa peut être louée meublée.Son système de chauffage a été complètement rénové récemment.La villa dispose également d'un superbe espace extérieur avec piscine et terrasse.Le très grand sous-sol permet de stocker de",,1224 Chêne-Bougeries,GE
4.0,83,2240,"Route de Base 93, 1258 Perly, GE","«Appartement de 4 pièces avec balcon, situé au 1er étage, dans un quartier calme.»",,Route de Base 93,1258 Perly,GE
3.0,49,2235,"Rue du XXXI Décembre 26, 1207 Genève, GE","«Appartement,3,49»",,Rue du XXXI Décembre 26,1207 Genève,GE
10.0,300,13500,"1224 Chêne-Bougeries, GE",«Exclusivité - Villa individuelle 5 chambres - 3 salles de bain - Piscine - Proche Ecolint et clinique des Grangettes»,"PROGRIMM SA vous présente en exclusivité une superbe villa individuelle à louer.De style classique, la villa s'organise de plain pied.Composée de 10 pièces / 5 chambres / 3 salles de bain, cette villa permet d'accueillir une grande famille.2 salons et une spacieuse cuisine complètent cette villa.Un garage fermé existe en annexe.La villa peut être louée meublée.Son système de chauffage a été complètement rénové récemment.La villa dispose également d'un superbe espace extérieur avec piscine et terrasse.Le très grand sous-sol permet de stocker de",,1224 Chêne-Bougeries,GE
4.0,120,3700,"1212 Grand-Lancy, GE",«Appartement en Rez avec terrasse de 4 P à Lancy»,,,1212 Grand-Lancy,GE
1.0,22,1300,"Rue Cherbuliez 7, 1207 Genève, GE",«Très bel appartement au coeur des Eaux-Vives»,,Rue Cherbuliez 7,1207 Genève,GE
4.0,60,2610,"Av. Ernest-Pictet 2, 1203 Genève, GE",«Bel appartement proche de toutes les commodités»,,Av. Ernest-Pictet 2,1203 Genève,GE
3.0,55,2335,"Rue de la Servette 31, 1201 Genève, GE",«Appartement - a proximité de la gare et du tram»,"Nous louons ce magnifique appartement lumineux.Vos avantages en un coup d'œil :Un immeuble proche du centre villePlusieurs lignes de transport à quelques minutes à piedDe nombreux restaurants et commerces à proximitéBel immeuble :sécurisé par un interphone équipé d'un ascenseurLe bien en location se compose comme suit : hall d'entrée avec rangementsséjour lumineux avec cheminée décorativecuisine entièrement équipée : réfrigérateur, four, vitrocéram.salle de bains équipée d'une baignoire, d'un chauffe eau et branchement lave-lingechambre avec pa",Rue de la Servette 31,1201 Genève,GE
6.5,179,4800,"1245 Collonge-Bellerive, GE",«Duplex lumineux et atypique à Collonge-Bellerive»,,,1245 Collonge-Bellerive,GE
6.5,270,9950,"1207 Genève, GE",«Penthouse 6.5 pièces 90m2 terrasse avec vues Jet d'eau et Mont-blanc»,,,1207 Genève,GE
6.5,270,9950,"1223 Cologny, GE",«Penthouse 6.5 pièces 90m2 terrasse avec vues Jet d'eau et Mont-blanc»,,,1223 Cologny,GE
4.5,100,4250,"Rue de Lausanne, 1201 Genève, GE","«Meublé,4.5,100»",,Rue de Lausanne,1201 Genève,GE
5.0,130,3600,"Route d'Ambilly 30, 1226 Thônex, GE",«Bel appartement en duplex au dernier étage rénové»,,Route d'Ambilly 30,1226 Thônex,GE
6.0,158,4660,"Avenue de la Praille 40, 1227 Carouge GE, GE",«Carouge - Spacieux 6 pièces avec 4 chambres»,"Ce très bel appartement 6 pièces d'environ 158 m² habitables et un spacieux balcon se situe au 1er étage d'un immeuble sécurisé. A proximité du Vieux-Carouge, de ses jolies boutiques et nombreux restaurants, de son marché mais aussi des commerces tels que le centre commercial de la Praille, des écoles et des transports en communs.Spacieux appartement se composant comme suit :- Hall d'entrée avec vestiaires- Grande cuisine toute équipée avec accès au balcon- Salon et salle à manger avec une cheminée décorative- WC visiteursPartie nuit:- 4 chambr",Avenue de la Praille 40,1227 Carouge GE,GE
5.5,180,6300,"1222 Vésenaz, GE",«Belle maison à Vésenaz»,,,1222 Vésenaz,GE
1.5,33,1770,"Avenue des Tilleuls 28, 1203 Genève, GE",«Appartement meublé avec grand balcon»,,Avenue des Tilleuls 28,1203 Genève,GE
3.0,56,3200,"Rue de Lausanne 47 bis, 1201 Genève, GE","«RÉSIDENCE MEUBLÉE DE STANDING ""PETITE COUR"" 3 PIÈCES AVEC SERVICES HÔTELIERS - RIVAGE»","La résidence « PETITE COUR » prend place dans un immeuble neuf situé sur la Rive droite de Genève, à deux pas du lac Léman, de la gare Cornavin et à seulement 10 minutes de l'aéroport International de Genève en transports publics.Son emplacement stratégique vous fera profiter d'un environnement urbain et de l'ensemble des commodités du centre-ville.« PETITE COUR » vous propose d'élégants appartements entièrement équipés et décorés avec goût, dans un style moderne alliant confort et technologie. La Résidence offre des espaces idéalement pensés a",Rue de Lausanne 47 bis,1201 Genève,GE
2.5,45,3000,"Rue de Lausanne 47 bis, 1201 Genève, GE","«RÉSIDENCE MEUBLÉE DE STANDING ""PETITE COUR"" 2.5 PIECES AVEC SERVICES HÔTELIERS - TERRA COTTA»","La résidence « PETITE COUR » prend place dans un immeuble neuf situé sur la Rive droite de Genève, à deux pas du lac Léman, de la gare Cornavin et à seulement 10 minutes de l'aéroport International de Genève en transports publics.Son emplacement stratégique vous fera profiter d'un environnement urbain et de l'ensemble des commodités du centre-ville.« PETITE COUR » vous propose d'élégants appartements entièrement équipés et décorés avec goût, dans un style moderne alliant confort et technologie. La Résidence offre des espaces idéalement pensés a",Rue de Lausanne 47 bis,1201 Genève,GE
5.0,156,8000,"1206 Genève, GE",«Bel appartement de standing avec vue exceptionnelle»,,,1206 Genève,GE
4.0,100,4121,"1202 Genève, GE",«Appartement de 4 pièces aux Pâquis»,,,1202 Genève,GE
3.0,84,2350,"1244 Choulex, GE",«Appartement dernier étage»,,,1244 Choulex,GE
3.0,70,3000,"Plainpalais, 1205 Genève, GE",«Charmant appartement meublé à Plainpalais»,,Plainpalais,1205 Genève,GE
4.0,70,3650,"avenue Gasparin, 1224 Chêne-Bougeries, GE",«Très bel attique neuf de 4 pièces avec balcon à Chêne-Bougeries»,,avenue Gasparin,1224 Chêne-Bougeries,GE
3.0,53,2300,"1212 Grand-Lancy, GE",«Appartement rénové au Grand-Lancy»,,,1212 Grand-Lancy,GE
9.0,285,16000,".., 1206 Genève, GE",«Sublime appartement dans un bel immeuble à Champel»,,..,1206 Genève,GE
6.0,152,6000,"1247 Anières, GE",«Bel appartement de 6 pièces au sein d'une nouvelle résidence haut de gamme»,,,1247 Anières,GE
4.0,100,3510,"1224 Chêne-Bougeries, GE",«Appartement de 4 pièces à Chêne-Bougeries»,,,1224 Chêne-Bougeries,GE
4.0,85,3600,"1218 Le Grand-Saconnex, GE",«Appartement rénové au Grand-Saconnex proche des organisations»,,,1218 Le Grand-Saconnex,GE
5.0,123,3950,"1223 Cologny, GE",«Magnifique appartement traversant avec 2 balcons et vue dégagée»,,,1223 Cologny,GE
2.0,39,1455,"Ch. de Grange-Canal, 1224 Chêne-Bougeries, GE","«Appartement,2,39»",,Ch. de Grange-Canal,1224 Chêne-Bougeries,GE
6.0,162,10350,"Vollandes, 1200 Genève, GE","«Rive Gauche, objet exceptionnel de 6 pièces, offrant une vue imprenable sur le lac Léman.»",,Vollandes,1200 Genève,GE
3.5,70,3650,"Quai des Arénières 10, 1205 Genève, GE",«furnished 1 bed - 70m2 - Geneva (Jonction)»,,Quai des Arénières 10,1205 Genève,GE
12.0,400,14900,"1 Chemin du Lin, 1292 Chambésy, GE",«Superbe maison de maître de 12 pièces dans beau parc»,,1 Chemin du Lin,1292 Chambésy,GE
5.0,160,5000,"1233 Bernex, GE",«Maison de charme avec appartement indépendant»,,,1233 Bernex,GE
7.0,101,3600,"1201 Genève, GE",«Appartement de 7 pièces aux Pâquis.»,,,1201 Genève,GE
6.5,187,4000,"Chemin des cocandes 2, 1244 Choulex, GE",«Appartement de 6.5 pièces au 1er étage»,"Cet appartement de 6.5 pièces traversant est situé dans la commune prisée de Choulex au milieu des champs et de la verdure, dans unepetite résidence au calme et à l'abri des regards.Proche de l'arrêt de bus 33-34, de l'école primaire de Choulex ainsi qu'un aire de jeux pour enfants àproximité.L'appartement est d'environ 187m2 et se compose comme suit:Première partie au rez-de-chaussée :- hall d'entrée avec rangements- grand salon comprenant une cheminée- cuisine équipée- une chambre- une salle de douche avec WCPartie nuit à l'étage :- 3 chambre",Chemin des cocandes 2,1244 Choulex,GE
4.0,124,3960,"Ch. De Dessous-Saint-Loup, 1290 Versoix, GE","«Attique,4,124»",,Ch. De Dessous-Saint-Loup,1290 Versoix,GE
6.0,180,4980,"1203 Genève, GE",«Magnifique duplex de 6 pièces à Saint-Jean»,,,1203 Genève,GE
6.0,150,4800,"1293 Bellevue, GE",«Grande villa mitoyenne avec piscine à Bellevue.»,,,1293 Bellevue,GE
4.5,100,2592,"1233 Bernex, GE",«Très bel appartement lumineux de 4.5 P avec 2 terrasses.»,,,1233 Bernex,GE
3.0,60,2800,"1247 Anières, GE",«Bel appartement neuf avec jardin»,,,1247 Anières,GE
3.5,65,2485,"1207 Genève, GE",«EAUX-VIVES /RIVE Appartement de 3P proche du lac»,,,1207 Genève,GE
3.0,80,1550,"Quai des Arénières 10, 1205 Genève, GE",«Bel appartement moderne de 3 pièces au coeur de Lausanne»,,Quai des Arénières 10,1205 Genève,GE
4.0,93,4100,"1218 Le Grand-Saconnex, GE","«Appartement neuf 4 pièces situé dans le nouveau quartier Green Village, à proximité directe des organisations internationales»",,,1218 Le Grand-Saconnex,GE
